shape_CD_GEOCODM	date	country	state	city	ibgeID	newDeaths	deaths	newCases	totalCases	deaths_per_100k_inhabitants	totalCases_per_100k_inhabitants	deaths_by_totalCases	X_source	is_last	day1_death	day_10death	day_5death	day1_case	day_100cases	day_10cases	day_25cases	day_50cases	day_75cases	tem_rodo	tem_rodo_1	tem_rodo_2	MapaCD_GEOCODM	MapaTematico	Cluster_Espacial	Label_Cluster_Espacial	ID da observação dos clusters	Cluster 30	Cluster 29	Cluster 28	Cluster 27	Cluster 26	Cluster 25	Cluster 24	Cluster 23	Cluster 22	Cluster 21	Cluster 20	Cluster 19	Cluster 18	
3540309	12/06/2020	Brazil	SP	Pontes Gestal/SP	3540309	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	450	2	1	Conglomerado 1	3540309	1	1	1	1	1	1	1	1	1	1	1	1	1	
3540408	12/06/2020	Brazil	SP	Populina/SP	3540408	0	0	0	4	0	95,94627	0	SES	TRUE	0	0	0	18370	0	0	0	0	0	0	0	0	451	0	1	Conglomerado 1	3540408	1	1	1	1	1	1	1	1	1	1	1	1	1	
3540507	12/06/2020	Brazil	SP	Porangaba/SP	3540507	0	0	0	6	0	60,4534	0	SES	TRUE	0	0	0	18389	0	0	0	0	0	0	0	1	452	0	16	Conglomerado 16	3540507	209	209	209	209	209	209	209	209	209	209	209	209	2	
3540606	12/06/2020	Brazil	SP	Porto Feliz/SP	3540606	0	3	0	94	5,64993	177,03115	0,03191	SES	TRUE	18401	0	0	18351	0	38	52	65	71	0	0	1	453	0	2	Conglomerado 2	3540606	2	2	2	2	2	2	2	2	2	2	2	2	2	
3540705	12/06/2020	Brazil	SP	Porto Ferreira/SP	3540705	0	1	4	34	1,78094	60,55209	0,02941	SES	TRUE	18362	0	0	18362	0	48	57	0	0	0	0	1	454	0	2	Conglomerado 2	3540705	2	2	2	2	2	2	2	2	2	2	2	2	2	
3540754	12/06/2020	Brazil	SP	Potim/SP	3540754	0	0	0	5	0	20,28974	0	SES	TRUE	0	0	0	18396	0	0	0	0	0	0	0	1	455	0	9	Conglomerado 9	3540754	27	27	27	27	27	27	27	27	27	27	27	27	27	
3540804	12/06/2020	Brazil	SP	Potirendaba/SP	3540804	0	1	1	18	5,76004	103,68066	0,05556	SES	TRUE	18418	0	0	18395	0	23	0	0	0	0	0	0	456	0	11	Conglomerado 11	3540804	52	52	52	52	52	52	52	52	52	52	52	52	52	
3540853	12/06/2020	Brazil	SP	Pracinha/SP	3540853	0	0	0	3	0	73,29587	0	SES	TRUE	0	0	0	18384	0	0	0	0	0	0	1	0	457	0	1	Conglomerado 1	3540853	1	1	1	1	1	1	1	1	1	1	1	1	1	
3540903	12/06/2020	Brazil	SP	Prad�polis/SP	3540903	0	2	1	9	9,30406	41,86825	0,22222	SES	TRUE	18392	0	0	18379	0	0	0	0	0	0	0	0	458	0	11	Conglomerado 11	3540903	52	52	52	52	52	52	52	52	52	52	52	52	52	
3541000	12/06/2020	Brazil	SP	Praia Grande/SP	3541000	0	64	12	1711	19,68789	526,34331	0,03741	SES	TRUE	18361	16	6	18353	27	6	14	17	23	0	1	0	459	0	2	Conglomerado 2	3541000	2	2	2	2	2	2	2	2	2	2	2	2	2	
3541059	12/06/2020	Brazil	SP	Prat�nia/SP	3541059	0	0	0	10	0	190,07793	0	SES	TRUE	0	0	0	18367	0	42	0	0	0	0	0	0	460	0	2	Conglomerado 2	3541059	2	2	2	2	2	2	2	2	2	2	2	2	2	
3541109	12/06/2020	Brazil	SP	Presidente Alves/SP	3541109	0	0	0	5	0	122,12995	0	SES	TRUE	0	0	0	18377	0	0	0	0	0	0	0	0	461	0	1	Conglomerado 1	3541109	1	1	1	1	1	1	1	1	1	1	1	1	1	
3541208	12/06/2020	Brazil	SP	Presidente Bernardes/SP	3541208	0	0	0	11	0	83,93102	0	SES	TRUE	0	0	0	18391	0	31	0	0	0	0	0	1	462	0	1	Conglomerado 1	3541208	1	1	1	1	1	1	1	1	1	1	1	1	1	
3541307	12/06/2020	Brazil	SP	Presidente Epit�cio/SP	3541307	0	2	0	15	4,52489	33,93665	0,13333	SES	TRUE	18389	0	0	18381	0	38	0	0	0	0	1	0	463	0	0	Conglomerado 0	3541307	0	0	0	0	0	0	0	0	0	0	0	0	0	
3541406	12/06/2020	Brazil	SP	Presidente Prudente/SP	3541406	0	11	4	219	4,80889	95,74063	0,05023	SES	TRUE	18361	56	37	18360	42	16	23	32	37	0	0	1	464	0	5	Conglomerado 5	3541406	9	9	9	9	9	9	9	9	9	9	9	9	9	
3541505	12/06/2020	Brazil	SP	Presidente Venceslau/SP	3541505	0	8	0	44	20,24496	111,3473	0,18182	SES	TRUE	18358	0	18	18358	0	18	37	0	0	0	0	1	465	0	0	Conglomerado 0	3541505	0	0	0	0	0	0	0	0	0	0	0	0	0	
3541604	12/06/2020	Brazil	SP	Promiss�o/SP	3541604	0	0	3	34	0	84,09181	0	SES	TRUE	0	0	0	18355	0	65	68	0	0	0	1	0	466	0	1	Conglomerado 1	3541604	1	1	1	1	1	1	1	1	1	1	1	1	1	
3541653	12/06/2020	Brazil	SP	Quadra/SP	3541653	0	0	0	3	0	78,86435	0	SES	TRUE	0	0	0	18402	0	0	0	0	0	0	0	1	467	0	16	Conglomerado 16	3541653	209	209	209	209	209	209	209	209	209	209	209	209	2	
3541703	12/06/2020	Brazil	SP	Quat�/SP	3541703	0	2	0	21	14,17535	148,84117	0,09524	SES	TRUE	18385	0	0	18373	0	24	0	0	0	0	0	0	468	0	5	Conglomerado 5	3541703	9	9	9	9	9	9	9	9	9	9	9	9	9	
3541802	12/06/2020	Brazil	SP	Queiroz/SP	3541802	0	1	1	4	29,35995	117,43981	0,25	SES	TRUE	18424	0	0	18418	0	0	0	0	0	0	0	0	469	0	6	Conglomerado 6	3541802	16	16	16	16	16	16	16	16	16	16	16	16	16	
3541901	0	0	0	0	3541901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	470	18	9	Conglomerado 9	3541901	27	27	27	27	27	27	27	27	27	27	27	27	27	
3542008	12/06/2020	Brazil	SP	Quintana/SP	3542008	0	0	0	5	0	75,32389	0	SES	TRUE	0	0	0	18372	0	0	0	0	0	0	0	0	471	0	1	Conglomerado 1	3542008	1	1	1	1	1	1	1	1	1	1	1	1	1	
3542107	12/06/2020	Brazil	SP	Rafard/SP	3542107	0	0	0	10	0	110,1807	0	SES	TRUE	0	0	0	18418	0	6	0	0	0	0	1	0	472	0	12	Conglomerado 12	3542107	119	119	119	119	119	119	119	119	119	119	119	119	119	
3542206	12/06/2020	Brazil	SP	Rancharia/SP	3542206	0	1	0	12	3,36621	40,39452	0,08333	SES	TRUE	18380	0	0	18369	0	53	0	0	0	0	0	1	473	0	5	Conglomerado 5	3542206	9	9	9	9	9	9	9	9	9	9	9	9	9	
3542305	12/06/2020	Brazil	SP	Reden��o da Serra/SP	3542305	0	0	1	3	0	77,90184	0	SES	TRUE	0	0	0	18418	0	0	0	0	0	0	1	0	474	0	2	Conglomerado 2	3542305	400	400	400	2	2	2	2	2	2	2	2	2	2	
3542404	12/06/2020	Brazil	SP	Regente Feij�/SP	3542404	0	0	0	11	0	54,2915	0	SES	TRUE	0	0	0	18380	0	35	0	0	0	0	0	1	475	0	8	Conglomerado 8	3542404	26	26	26	26	26	26	26	26	26	26	26	26	26	
3542503	12/06/2020	Brazil	SP	Regin�polis/SP	3542503	0	0	0	2	0	20,78786	0	SES	TRUE	0	0	0	18388	0	0	0	0	0	0	1	0	476	0	1	Conglomerado 1	3542503	1	1	1	1	1	1	1	1	1	1	1	1	1	
3542602	12/06/2020	Brazil	SP	Registro/SP	3542602	0	7	1	213	12,42854	378,18259	0,03286	SES	TRUE	18369	0	35	18369	35	12	19	27	33	0	0	1	477	0	2	Conglomerado 2	3542602	2	2	2	2	2	2	2	2	2	2	2	2	2	
3542701	0	0	0	0	3542701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	478	0	10	Conglomerado 10	3542701	33	33	33	33	33	33	33	33	33	33	33	33	33	
3542800	12/06/2020	Brazil	SP	Ribeira/SP	3542800	0	0	0	1	0	29,94012	0	SES	TRUE	0	0	0	18424	0	0	0	0	0	0	1	0	479	0	3	Conglomerado 3	3542800	5	5	5	5	5	5	5	5	5	5	5	5	5	
3542909	12/06/2020	Brazil	SP	Ribeir�o Bonito/SP	3542909	0	0	0	9	0	68,08382	0	SES	TRUE	0	0	0	18405	0	0	0	0	0	0	0	0	480	0	7	Conglomerado 7	3542909	22	22	22	22	22	22	22	22	22	22	22	22	22	
3543006	12/06/2020	Brazil	SP	Ribeir�o Branco/SP	3543006	0	0	0	20	0	121,62491	0	SES	TRUE	0	0	0	18380	0	15	0	0	0	0	0	0	481	0	3	Conglomerado 3	3543006	5	5	5	5	5	5	5	5	5	5	5	5	5	
3543105	0	0	0	0	3543105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	11	10	Conglomerado 10	3543105	33	33	33	33	33	33	33	33	33	33	33	33	33	
3543204	12/06/2020	Brazil	SP	Ribeir�o do Sul/SP	3543204	0	0	0	2	0	44,04316	0	SES	TRUE	0	0	0	18418	0	0	0	0	0	0	1	0	483	0	1	Conglomerado 1	3543204	1	1	1	1	1	1	1	1	1	1	1	1	1	
3543238	12/06/2020	Brazil	SP	Ribeir�o dos �ndios/SP	3543238	0	0	0	1	0	44,94382	0	SES	TRUE	0	0	0	18395	0	0	0	0	0	0	1	0	484	0	1	Conglomerado 1	3543238	1	1	1	1	1	1	1	1	1	1	1	1	1	
3543253	12/06/2020	Brazil	SP	Ribeir�o Grande/SP	3543253	0	0	0	5	0	65,16356	0	SES	TRUE	0	0	0	18395	0	0	0	0	0	0	0	0	485	0	3	Conglomerado 3	3543253	5	5	5	5	5	5	5	5	5	5	5	5	5	
3543303	12/06/2020	Brazil	SP	Ribeir�o Pires/SP	3543303	1	21	16	309	17,01879	250,41939	0,06796	SES	TRUE	18371	20	9	18346	50	14	22	34	41	0	0	0	486	0	2	Conglomerado 2	3543303	2	2	2	2	2	2	2	2	2	2	2	2	2	
3543402	12/06/2020	Brazil	SP	Ribeir�o Preto/SP	3543402	3	57	49	1813	8,10473	257,78729	0,03144	SES	TRUE	18347	47	20	18347	33	7	10	19	23	0	0	1	487	0	11	Conglomerado 11	3543402	52	52	52	52	52	52	52	52	52	52	52	52	52	
3543501	0	0	0	0	3543501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	488	0	3	Conglomerado 3	3543501	5	5	5	5	5	5	5	5	5	5	5	5	5	
3543600	0	0	0	0	3543600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	489	11	10	Conglomerado 10	3543600	33	33	33	33	33	33	33	33	33	33	33	33	33	
3543709	12/06/2020	Brazil	SP	Rinc�o/SP	3543709	0	1	0	11	9,26012	101,86128	0,09091	SES	TRUE	18376	0	0	18366	0	51	0	0	0	0	0	0	490	0	2	Conglomerado 2	3543709	2	2	2	2	2	2	2	2	2	2	2	2	2	
3543808	12/06/2020	Brazil	SP	Rin�polis/SP	3543808	0	0	0	4	0	40,07614	0	SES	TRUE	0	0	0	18367	0	0	0	0	0	0	1	0	491	0	1	Conglomerado 1	3543808	1	1	1	1	1	1	1	1	1	1	1	1	1	
3543907	12/06/2020	Brazil	SP	Rio Claro/SP	3543907	0	18	34	160	8,71992	77,51037	0,1125	SES	TRUE	18361	43	15	18346	77	22	50	69	74	0	1	0	492	0	2	Conglomerado 2	3543907	2	2	2	2	2	2	2	2	2	2	2	2	2	
3544004	12/06/2020	Brazil	SP	Rio das Pedras/SP	3544004	0	0	0	25	0	70,96628	0	SES	TRUE	0	0	0	18381	0	30	43	0	0	0	1	0	493	0	12	Conglomerado 12	3544004	119	119	119	119	119	119	119	119	119	119	119	119	119	
3544103	12/06/2020	Brazil	SP	Rio Grande da Serra/SP	3544103	0	8	2	120	15,73378	236,00677	0,06667	SES	TRUE	18389	0	9	18359	60	17	29	44	53	0	0	0	494	0	2	Conglomerado 2	3544103	2	2	2	2	2	2	2	2	2	2	2	2	2	
3544202	12/06/2020	Brazil	SP	Riol�ndia/SP	3544202	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	1	0	0	495	2	1	Conglomerado 1	3544202	1	1	1	1	1	1	1	1	1	1	1	1	1	
3544251	12/06/2020	Brazil	SP	Rosana/SP	3544251	0	0	0	16	0	96,13651	0	SES	TRUE	0	0	0	18401	0	17	0	0	0	1	0	0	496	0	1	Conglomerado 1	3544251	1	1	1	1	1	1	1	1	1	1	1	1	1	
3544301	12/06/2020	Brazil	SP	Roseira/SP	3544301	0	1	0	8	9,33532	74,6826	0,125	SES	TRUE	18415	0	0	18396	0	0	0	0	0	0	0	1	497	0	2	Conglomerado 2	3544301	2	2	2	2	2	2	2	2	2	2	2	2	2	
3544400	12/06/2020	Brazil	SP	Rubi�cea/SP	3544400	0	0	0	2	0	63,93862	0	SES	TRUE	0	0	0	18395	0	0	0	0	0	0	0	0	498	0	1	Conglomerado 1	3544400	1	1	1	1	1	1	1	1	1	1	1	1	1	
3544509	0	0	0	0	3544509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	499	14	1	Conglomerado 1	3544509	1	1	1	1	1	1	1	1	1	1	1	1	1	
3544608	12/06/2020	Brazil	SP	Sabino/SP	3544608	0	1	0	1	17,88909	17,88909	1	SES	TRUE	18422	0	0	18422	0	0	0	0	0	0	0	0	500	0	6	Conglomerado 6	3544608	16	16	16	16	16	16	16	16	16	16	16	16	16	
3544707	12/06/2020	Brazil	SP	Sagres/SP	3544707	0	0	0	2	0	82,23684	0	SES	TRUE	0	0	0	18398	0	0	0	0	0	0	1	0	501	0	1	Conglomerado 1	3544707	1	1	1	1	1	1	1	1	1	1	1	1	1	
3544806	12/06/2020	Brazil	SP	Sales/SP	3544806	0	0	0	1	0	15,79529	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	0	0	0	502	0	1	Conglomerado 1	3544806	1	1	1	1	1	1	1	1	1	1	1	1	1	
3544905	12/06/2020	Brazil	SP	Sales Oliveira/SP	3544905	0	0	0	6	0	50,46257	0	SES	TRUE	0	0	0	18401	0	0	0	0	0	0	0	1	503	0	10	Conglomerado 10	3544905	33	33	33	33	33	33	33	33	33	33	33	33	33	
3545001	12/06/2020	Brazil	SP	Sales�polis/SP	3545001	0	3	1	22	17,50394	128,36221	0,13636	SES	TRUE	18375	0	0	18375	0	27	0	0	0	0	0	0	504	0	2	Conglomerado 2	3545001	2	2	2	2	2	2	2	2	2	2	2	2	2	
3545100	0	0	0	0	3545100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505	0	1	Conglomerado 1	3545100	1	1	1	1	1	1	1	1	1	1	1	1	1	
3545159	12/06/2020	Brazil	SP	Saltinho/SP	3545159	0	1	0	14	12,06855	168,95969	0,07143	SES	TRUE	18410	0	0	18381	0	37	0	0	0	0	1	0	506	0	2	Conglomerado 2	3545159	2	2	2	2	2	2	2	2	2	2	2	2	2	
3545209	12/06/2020	Brazil	SP	Salto/SP	3545209	0	2	0	76	1,68545	64,04692	0,02632	SES	TRUE	18409	0	0	18359	0	24	42	56	65	0	0	0	507	0	2	Conglomerado 2	3545209	2	2	2	2	2	2	2	2	2	2	2	2	2	
3545308	12/06/2020	Brazil	SP	Salto de Pirapora/SP	3545308	0	2	1	63	4,40315	138,69931	0,03175	SES	TRUE	18410	0	0	18352	0	37	50	66	0	0	0	0	508	0	2	Conglomerado 2	3545308	2	2	2	2	2	2	2	2	2	2	2	2	2	
3545407	12/06/2020	Brazil	SP	Salto Grande/SP	3545407	0	0	2	5	0	53,58482	0	SES	TRUE	0	0	0	18382	0	0	0	0	0	0	1	0	509	0	1	Conglomerado 1	3545407	1	1	1	1	1	1	1	1	1	1	1	1	1	
3545506	0	0	0	0	3545506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	510	6	1	Conglomerado 1	3545506	1	1	1	1	1	1	1	1	1	1	1	1	1	
3545605	12/06/2020	Brazil	SP	Santa Ad�lia/SP	3545605	0	0	2	9	0	58,13953	0	SES	TRUE	0	0	0	18400	0	0	0	0	0	1	0	0	511	0	1	Conglomerado 1	3545605	1	1	1	1	1	1	1	1	1	1	1	1	1	
3545704	0	0	0	0	3545704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	14	1	Conglomerado 1	3545704	1	1	1	1	1	1	1	1	1	1	1	1	1	
3545803	12/06/2020	Brazil	SP	Santa B�rbara d'Oeste/SP	3545803	0	5	1	119	2,58431	61,50665	0,04202	SES	TRUE	18370	0	48	18362	62	28	35	43	56	0	1	0	513	0	2	Conglomerado 2	3545803	2	2	2	2	2	2	2	2	2	2	2	2	2	
3546009	12/06/2020	Brazil	SP	Santa Branca/SP	3546009	0	2	0	30	13,52448	202,86719	0,06667	SES	TRUE	18359	0	0	18356	0	52	67	0	0	0	0	0	514	0	2	Conglomerado 2	3546009	2	2	2	2	2	2	2	2	2	2	2	2	2	
3546108	12/06/2020	Brazil	SP	Santa Clara d'Oeste/SP	3546108	0	0	0	0	0	0	0	SES	TRUE	0	0	0	0	0	0	0	0	0	0	0	0	515	14	1	Conglomerado 1	3546108	1	1	1	1	1	1	1	1	1	1	1	1	1	
3546207	12/06/2020	Brazil	SP	Santa Cruz da Concei��o/SP	3546207	0	0	0	7	0	155,45192	0	SES	TRUE	0	0	0	18377	0	0	0	0	0	0	0	1	516	0	7	Conglomerado 7	3546207	22	22	22	22	22	22	22	22	22	22	22	22	22	
3546256	12/06/2020	Brazil	SP	Santa Cruz da Esperan�a/SP	3546256	0	0	1	5	0	233,75409	0	SES	TRUE	0	0	0	18389	0	0	0	0	0	0	0	0	517	0	1	Conglomerado 1	3546256	1	1	1	1	1	1	1	1	1	1	1	1	1	
3546306	12/06/2020	Brazil	SP	Santa Cruz das Palmeiras/SP	3546306	0	0	3	16	0	46,56442	0	SES	TRUE	0	0	0	18387	0	36	0	0	0	0	1	0	518	0	1	Conglomerado 1	3546306	1	1	1	1	1	1	1	1	1	1	1	1	1	
3546405	12/06/2020	Brazil	SP	Santa Cruz do Rio Pardo/SP	3546405	0	1	0	100	2,09762	209,76234	0,01	SES	TRUE	18402	0	0	18358	66	22	30	43	61	0	0	1	519	0	2	Conglomerado 2	3546405	2	2	2	2	2	2	2	2	2	2	2	2	2	
3546504	12/06/2020	Brazil	SP	Santa Ernestina/SP	3546504	0	0	0	3	0	53,581	0	SES	TRUE	0	0	0	18424	0	0	0	0	0	0	1	0	520	0	1	Conglomerado 1	3546504	1	1	1	1	1	1	1	1	1	1	1	1	1	
3546603	12/06/2020	Brazil	SP	Santa F� do Sul/SP	3546603	0	0	1	29	0	89,72217	0	SES	TRUE	0	0	0	18379	0	23	40	0	0	0	0	0	521	0	1	Conglomerado 1	3546603	1	1	1	1	1	1	1	1	1	1	1	1	1	
3546702	12/06/2020	Brazil	SP	Santa Gertrudes/SP	3546702	0	1	0	19	3,71775	70,63722	0,05263	SES	TRUE	18411	0	0	18368	0	36	0	0	0	0	1	0	522	0	2	Conglomerado 2	3546702	2	2	2	2	2	2	2	2	2	2	2	2	2	
3546801	12/06/2020	Brazil	SP	Santa Isabel/SP	3546801	2	26	13	245	45,30722	426,9334	0,10612	SES	TRUE	18366	46	13	18352	59	27	37	45	52	0	0	1	523	0	2	Conglomerado 2	3546801	2	2	2	2	2	2	2	2	2	2	2	2	2	
3546900	12/06/2020	Brazil	SP	Santa L�cia/SP	3546900	0	0	0	7	0	79,39208	0	SES	TRUE	0	0	0	18363	0	0	0	0	0	0	0	0	524	0	2	Conglomerado 2	3546900	2	2	2	2	2	2	2	2	2	2	2	2	2	
3547007	12/06/2020	Brazil	SP	Santa Maria da Serra/SP	3547007	0	0	2	25	0	404,98947	0	SES	TRUE	0	0	0	18382	0	22	43	0	0	0	0	0	525	0	7	Conglomerado 7	3547007	22	22	22	22	22	22	22	22	22	22	22	22	22	
3547106	0	0	0	0	3547106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	526	17	15	Conglomerado 15	3547106	202	202	202	202	202	202	202	202	202	202	202	202	202	
3547205	12/06/2020	Brazil	SP	Santana da Ponte Pensa/SP	3547205	0	0	0	2	0	134,49899	0	SES	TRUE	0	0	0	18409	0	0	0	0	0	0	0	0	527	0	1	Conglomerado 1	3547205	1	1	1	1	1	1	1	1	1	1	1	1	1	
3547304	12/06/2020	Brazil	SP	Santana de Parna�ba/SP	3547304	0	23	35	721	16,49372	517,04232	0,0319	SES	TRUE	18372	25	18	18328	53	24	30	40	49	0	0	1	528	0	2	Conglomerado 2	3547304	2	2	2	2	2	2	2	2	2	2	2	2	2	
3547403	0	0	0	0	3547403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	14	1	Conglomerado 1	3547403	1	1	1	1	1	1	1	1	1	1	1	1	1	
3547502	12/06/2020	Brazil	SP	Santa Rita do Passa Quatro/SP	3547502	0	1	0	14	3,62884	50,80379	0,07143	SES	TRUE	18375	0	0	18375	0	39	0	0	0	0	0	1	530	0	2	Conglomerado 2	3547502	2	2	2	2	2	2	2	2	2	2	2	2	2	
3547601	12/06/2020	Brazil	SP	Santa Rosa de Viterbo/SP	3547601	0	0	3	4	0	15,07159	0	SES	TRUE	0	0	0	18406	0	0	0	0	0	0	0	0	531	0	1	Conglomerado 1	3547601	1	1	1	1	1	1	1	1	1	1	1	1	1	
3547650	12/06/2020	Brazil	SP	Santa Salete/SP	3547650	0	0	0	13	0	841,42395	0	SES	TRUE	0	0	0	18403	0	6	0	0	0	0	0	0	532	0	1	Conglomerado 1	3547650	1	1	1	1	1	1	1	1	1	1	1	1	1	
3547700	12/06/2020	Brazil	SP	Santo Anast�cio/SP	3547700	0	2	0	11	9,57946	52,68704	0,18182	SES	TRUE	18389	0	0	18388	0	35	0	0	0	0	0	1	533	0	1	Conglomerado 1	3547700	1	1	1	1	1	1	1	1	1	1	1	1	1	
3547809	12/06/2020	Brazil	SP	Santo Andr�/SP	3547809	1	192	122	3781	26,71219	526,03534	0,05078	SES	TRUE	18352	17	15	18337	23	9	14	16	19	0	0	0	534	0	2	Conglomerado 2	3547809	2	2	2	2	2	2	2	2	2	2	2	2	2	
3547908	12/06/2020	Brazil	SP	Santo Ant�nio da Alegria/SP	3547908	0	1	0	1	14,4321	14,4321	1	SES	TRUE	18369	0	0	18369	0	0	0	0	0	0	1	0	535	0	1	Conglomerado 1	3547908	98	98	98	98	98	98	98	98	1	1	1	1	1	
3548005	12/06/2020	Brazil	SP	Santo Ant�nio de Posse/SP	3548005	0	0	0	20	0	85,80009	0	SES	TRUE	0	0	0	18380	0	14	0	0	0	0	0	0	536	0	17	Conglomerado 17	3548005	216	216	216	216	216	216	216	216	216	216	216	216	216	
3548054	12/06/2020	Brazil	SP	Santo Ant�nio do Aracangu�/SP	3548054	0	0	0	22	0	261,28266	0	SES	TRUE	0	0	0	18377	0	42	0	0	0	0	0	0	537	0	1	Conglomerado 1	3548054	1	1	1	1	1	1	1	1	1	1	1	1	1	
3548104	12/06/2020	Brazil	SP	Santo Ant�nio do Jardim/SP	3548104	0	1	0	14	16,79543	235,13604	0,07143	SES	TRUE	18401	0	0	18390	0	25	0	0	0	0	0	0	538	0	2	Conglomerado 2	3548104	2	2	2	2	2	2	2	2	2	2	2	2	2	
3548203	12/06/2020	Brazil	SP	Santo Ant�nio do Pinhal/SP	3548203	0	2	0	8	29,36426	117,45705	0,25	SES	TRUE	18387	0	0	18377	0	0	0	0	0	0	1	0	539	0	2	Conglomerado 2	3548203	2	2	2	2	2	2	2	2	2	2	2	2	2	
3548302	12/06/2020	Brazil	SP	Santo Expedito/SP	3548302	0	0	0	4	0	128,57602	0	SES	TRUE	0	0	0	18394	0	0	0	0	0	0	1	0	540	0	1	Conglomerado 1	3548302	1	1	1	1	1	1	1	1	1	1	1	1	1	
3548401	12/06/2020	Brazil	SP	Sant�polis do Aguape�/SP	3548401	0	1	0	2	20,93364	41,86728	0,5	SES	TRUE	18422	0	0	18402	0	0	0	0	0	0	1	0	541	0	1	Conglomerado 1	3548401	1	1	1	1	1	1	1	1	1	1	1	1	1	
3548500	12/06/2020	Brazil	SP	Santos/SP	3548500	8	214	308	5464	49,38716	1260,98807	0,03917	SES	TRUE	18356	11	6	18351	9	1	3	4	7	0	0	1	542	0	2	Conglomerado 2	3548500	2	2	2	2	2	2	2	2	2	2	2	2	2	
3548609	12/06/2020	Brazil	SP	S�o Bento do Sapuca�/SP	3548609	0	0	1	5	0	45,96433	0	SES	TRUE	0	0	0	18397	0	0	0	0	0	0	0	0	543	0	2	Conglomerado 2	3548609	2	2	2	2	2	2	2	2	2	2	2	2	2	
3548708	12/06/2020	Brazil	SP	S�o Bernardo do Campo/SP	3548708	8	265	136	4395	31,58763	523,87786	0,0603	SES	TRUE	18351	13	6	18337	22	9	14	16	19	0	0	1	544	0	2	Conglomerado 2	3548708	2	2	2	2	2	2	2	2	2	2	2	2	2	
3548807	12/06/2020	Brazil	SP	S�o Caetano do Sul/SP	3548807	0	58	89	1031	35,99645	639,86793	0,05626	SES	TRUE	18352	31	23	18337	35	9	14	22	29	0	0	0	545	0	2	Conglomerado 2	3548807	2	2	2	2	2	2	2	2	2	2	2	2	2	
3548906	12/06/2020	Brazil	SP	S�o Carlos/SP	3548906	2	7	4	239	2,77797	94,84767	0,02929	SES	TRUE	18362	0	50	18358	53	18	33	40	46	0	1	0	546	0	2	Conglomerado 2	3548906	2	2	2	2	2	2	2	2	2	2	2	2	2	
3549003	12/06/2020	Brazil	SP	S�o Francisco/SP	3549003	0	0	0	2	0	70,89685	0	SES	TRUE	0	0	0	18417	0	0	0	0	0	0	0	0	547	0	1	Conglomerado 1	3549003	1	1	1	1	1	1	1	1	1	1	1	1	1	
3549102	12/06/2020	Brazil	SP	S�o Jo�o da Boa Vista/SP	3549102	0	5	1	70	5,48179	76,74513	0,07143	SES	TRUE	18388	0	20	18361	0	17	29	51	0	0	0	0	548	0	2	Conglomerado 2	3549102	2	2	2	2	2	2	2	2	2	2	2	2	2	
3549201	12/06/2020	Brazil	SP	S�o Jo�o das Duas Pontes/SP	3549201	0	1	2	17	38,94081	661,99377	0,05882	SES	TRUE	18395	0	0	18395	0	25	0	0	0	0	0	0	549	0	13	Conglomerado 13	3549201	177	177	177	177	177	177	177	177	177	177	177	1	1	
3549250	12/06/2020	Brazil	SP	S�o Jo�o de Iracema/SP	3549250	0	0	1	3	0	156,08741	0	SES	TRUE	0	0	0	18419	0	0	0	0	0	0	0	0	550	0	1	Conglomerado 1	3549250	1	1	1	1	1	1	1	1	1	1	1	1	1	
3549300	12/06/2020	Brazil	SP	S�o Jo�o do Pau d'Alho/SP	3549300	0	0	0	1	0	47,50594	0	SES	TRUE	0	0	0	18396	0	0	0	0	0	0	0	0	551	0	15	Conglomerado 15	3549300	202	202	202	202	202	202	202	202	202	202	202	202	202	
3549409	12/06/2020	Brazil	SP	S�o Joaquim da Barra/SP	3549409	0	0	0	30	0	57,81684	0	SES	TRUE	0	0	0	18368	0	33	50	0	0	0	0	1	552	0	10	Conglomerado 10	3549409	33	33	33	33	33	33	33	33	33	33	33	33	33	
3549508	12/06/2020	Brazil	SP	S�o Jos� da Bela Vista/SP	3549508	0	0	0	1	0	11,20072	0	SES	TRUE	0	0	0	18409	0	0	0	0	0	0	0	0	553	0	10	Conglomerado 10	3549508	33	33	33	33	33	33	33	33	33	33	33	33	33	
